,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves
50209,50283,Text,2015-11-28,Die Herrin und ihr Knecht,de,"Engel, Georg, 1866-1931",German fiction -- 19th century,PT,
50211,50285,Text,2015-10-22,"Dr. Mabuse, der Spieler",de,"Jacques, Norbert, 1880-1954",Germany -- Fiction; Gamblers -- Fiction; Murderers -- Fiction; Criminals -- Fiction; Hypnotism and crime -- Fiction,PT,
50219,50293,Text,2015-10-24,Das Glück ist immer da! Heitere Geschichten und Plaudereien,de,"Schmidt, Otto Ernst, 1862-1926","Short stories, German; German fiction; Humorous stories, German",PT,
50222,50296,Text,2015-10-24,"Ludwig Tiecks Genoveva, als romantische Dichtung betrachtet",de,"Ranftl, Johann, 1865-1937; Schönbach, Anton E. (Anton Emanuel), 1848-1911 [Editor]; Seuffert, B. (Bernhard), 1853-1938 [Editor]","Tieck, Ludwig, 1773-1853. Leben und Tod der heiligen Genoveva",PT,
50225,50299,Text,2015-10-24,"Anzeiger für Kunde der deutschen Vorzeit (1866)
Neue Folge. Dreizehnter Band.",de,Various,Germany -- History -- Periodicals; Germany -- Antiquities -- Periodicals,DD,
50270,50344,Text,2015-10-30,Geld und Erfahrung,de,"Müller-Rastatt, Karl, 1861-1931 [Annotator]; Eyth, Max, 1836-1906; Herrmann, Theodor, 1881-1926 [Illustrator]","Eyth, Max, 1836-1906",PT,
50319,50393,Text,2015-11-05,"Jüdische Flieger im Kriege, ein Blatt der Erinnerung",de,"Theilhaber, Felix A. (Felix Aaron), 1884-1956","World War, 1914-1918 -- Aerial operations; World War, 1914-1918 -- Jews",D501,
50370,50444,Text,2015-11-13,Höxter und Corvey: Erzählung,de,"Raabe, Wilhelm, 1831-1910",German fiction -- 19th century,PT,
50371,50445,Text,2015-11-13,Die Innerste: Erzählung,de,"Raabe, Wilhelm, 1831-1910",German fiction -- 19th century,PT,
50382,50456,Text,2015-11-14,Karte und Kroki,de,"Wolff, Hans",Cartography; Topographical drawing,GA,
50385,50459,Text,2015-11-15,Englands Wirtschaftskrieg gegen Deutschland,de,"Stresemann, Gustav, 1878-1929",Great Britain -- Relations -- Germany; Germany -- Relations -- Great Britain; Great Britain -- Commercial policy,D501,
50406,50480,Text,2015-11-18,Schriften 04: Phantasus 1,de,"Tieck, Ludwig, 1773-1853",German literature,PT,
50448,50522,Text,2015-11-21,"Der Alptraum in seiner Beziehung zu gewissen Formen des mittelalterlichen Aberglaubens
Schriften zur angewandten Seelenkunde. Vierzehntes Heft",de,"Jones, Ernest, 1879-1958; Sachs, E. H. [Translator]",Dreams; Psychoanalysis,BF,
50451,50525,Text,2015-11-22,Friedrich Nietzsche in seinen Werken,de,"Andreas-Salomé, Lou, 1861-1937","Nietzsche, Friedrich Wilhelm, 1844-1900; Philosophers -- Germany -- Biography",B,
50454,50528,Text,2015-11-22,"Pitt und Fox, die Liebeswege der Brüder Sintrup: Roman",de,"Huch, Friedrich, 1873-1913",German fiction,PT,
50455,50529,Text,2015-11-22,"Der sächsische Prinzenraub nach älteren und neueren Quellen
nebst einer Beschreibung des zu dessen Erinnerung errichteten Denkmals und des zu seinem Schutz erbauten Köhlerhauses am Fürstenberge bei Grünhain",de,Anonymous,"Princes, Robbery of the, Germany, 1455",DD,
50456,50530,Text,2015-11-22,Die Wupper: Schauspiel in 5 Aufzügen,de,"Lasker-Schüler, Else, 1869-1945",German drama -- 20th century,PT,
50500,50574,Text,2015-11-29,Josef Dietzgens philosophische Lehren,de,"Hepner, Adolf, 1846-1923","Philosophy; Dietzgen, Joseph, 1828-1888 -- Criticism and interpretation",B,
50542,50616,Text,2015-12-05,Die Technik des Dramas,de,"Freytag, Gustav, 1816-1895",Drama -- Technique,PN,
50553,50627,Text,2015-12-05,Der alte Trapper,de,"Cooper, James Fenimore, 1789-1851; Winkler, Rolf, 1884-1942 [Illustrator]; Meister, Friedrich, 1841-1918 [Translator]","Historical fiction; Indians of North America -- Fiction; Western stories; Bumppo, Natty (Fictitious character) -- Fiction; West (U.S.) -- History -- To 1848 -- Fiction",PS,
50554,50628,Text,2015-12-05,Lexikon baltischer Künstler,de,"Döring, Julius, 1818-1898 [Contributor]; Neumann, Wilhelm, 1849-1919 [Editor]",Artists -- Baltic States -- Dictionaries,N,
50595,50669,Text,2015-12-11,"Weltreise. Erster Teil: Indien, China und Japan",de,Various,Asia -- Guidebooks,DS,
50607,50681,Text,2015-12-13,"Deutsche Humoristen, 6. Band (von 8)
Humoristische Erzählungen",de,"Arnim, Bettina von, 1785-1859; Bayersdorfer, Adolph, 1842-1901; Fischer, Friedrich Theodor, 1803-1867; Hoffmann, E. T. A. (Ernst Theodor Amadeus), 1776-1822; Thoma, Ludwig, 1867-1921; Urban, Henry F., 1862-1924",German wit and humor,PT,
50609,50683,Text,2015-12-13,Chad Gadja: Das Peßachbuch,de,"Herrmann, Hugo, 1887-1940 [Editor]",Passover; Fasts and feasts -- Judaism,BM,
50617,50691,Text,2015-12-14,"Ameisenbüchlein; oder, Anweisung zu einer vernünftigen Erziehung der Erzieher",de,"Salzmann, Christian Gotthilf, 1744-1811",Education -- Early works to 1800,LB,
50633,50707,Text,2015-12-17,Schriften 17: Novellen 1,de,"Tieck, Ludwig, 1773-1853",German literature,PT,
50640,50714,Text,2015-12-18,Schriften 23: Novellen 7,de,"Tieck, Ludwig, 1773-1853",German literature,PT,
50696,50770,Text,2015-12-26,"Wunderwelten
Wie Lord Flitmore eine seltsame Reise zu den Planeten unternimmt und durch einen Kometen in die Fixsternwelt entführt wird",de,"Mader, Friedrich Wilhelm, 1886-1947; Egler, Willi [Illustrator]",Science fiction; Interplanetary voyages -- Fiction; Interstellar travel -- Fiction,PT,
50705,50779,Text,2015-12-28,Die jenische Sprache,de,"Wittich, Engelbert, 1878-1937; Günther, Georg Ludolf Louis, 1859-1943 [Editor]",Cant; German language -- Slang,PF,
50739,50813,Text,2016-01-01,"Thibaut und Savigny
Zum 100jährigen Gedächtnis des Kampfes um ein einheitliches bürgerliches Recht für Deutschland",de,"Stern, Jacques, 1876-1930 [Editor]","Jurisprudence; Thibaut, Anton Friedrich Justus, 1772-1840; Savigny, Friedrich Karl von, 1779-1861; Law -- Germany -- Codification; Law reform -- Germany",KJ,
50759,50833,Text,2016-01-03,Die Majoratsherren,de,"Arnim, Ludwig Achim, Freiherr von, 1781-1831; Kubin, Alfred, 1877-1959 [Illustrator]",German fiction -- 19th century,PT,
50771,50845,Text,2016-01-04,Schriften 13: Märchen; Dramatische Gedichte; Fragmente,de,"Tieck, Ludwig, 1773-1853",German literature,PT,
50787,50861,Text,2016-01-06,Der Jungbrunnen: Neue Märchen von einem fahrenden Schüler,de,"Heyse, Paul, 1830-1914","Short stories, German; German fiction -- 19th century",PT,
50796,50870,Text,2016-01-07,Briefe aus Frankfurt und Paris 1848-1849 (1/2),de,"Raumer, Friedrich von, 1781-1873",France -- Politics and government -- 1848-1852; Germany -- Politics and government -- 1848-1849; Germany -- Foreign relations -- France; France -- Foreign relations -- Germany,DD,
50813,50887,Text,2016-01-10,Ligeia und andere Novellen; Sieben Gedichte,de,"Poe, Edgar Allan, 1809-1849; Kubin, Alfred, 1877-1959 [Illustrator]; Etzel, Gisela, 1880-1918 [Translator]; Etzel, Theodor, 1873-1930 [Translator]","Horror tales, American -- Translations into German; Fantasy poetry, American -- Translations into German; Poe, Edgar Allan, 1809-1849 -- Translations into German",PS,
50814,50888,Text,2016-01-10,Ferien an der Adria: Bilder aus Süd-Österreich,de,"Heer, J. C. (Jakob Christoph), 1859-1925",Austria -- Description and travel,DB,
50827,50901,Text,2016-01-11,"Das Abendmahl im Zusammenhang mit dem Leben Jesu und der Geschichte des Urchristentums
Zweites Heft. Das Messianitäts- und Leidensgeheimnis. Eine Skizze des Lebens Jesu",de,"Schweitzer, Albert, 1875-1965",Jesus Christ -- Biography; Jesus Christ -- Messiahship; Kingdom of God -- Biblical teaching,BT,
50837,50911,Text,2016-01-13,"Der versiegelte Engel, und andere Geschichten",de,"Leskov, N. S. (Nikolai Semenovich), 1831-1895; Eliasberg, Alexander, 1878-1924 [Translator]",Russian fiction -- Translations into German,PG,
50838,50912,Text,2016-01-13,"Eine Teufelsaustreibung, und andere Geschichten",de,"Leskov, N. S. (Nikolai Semenovich), 1831-1895; Eliasberg, Alexander, 1878-1924 [Translator]; Nötzel, Karl, 1870-1945 [Translator]",Russian fiction -- Translations into German,PG,
50843,50917,Text,2016-01-14,Mitteilungen aus dem germanischen Nationalmuseum. Jahrgang 1896,de,Germanisches Nationalmuseum Nürnberg,Germany -- Antiquities,DD,
50863,50937,Text,2016-01-15,Die Universität Basel in den fünfzig Jahren seit ihrer Reorganisation im Jahre 1835,de,"Teichmann, Albert, 1844-1912",Universität Basel,LF,
50891,50965,Text,2016-01-19,Märchen (Illustriert von Alfred Kubin),de,"Andersen, H. C. (Hans Christian), 1805-1875; Kubin, Alfred, 1877-1959 [Illustrator]",Fairy tales,PZ,
50905,50979,Text,2016-01-20,Heinrich von Kleist's politische Schriften und andere Nachträge zu seinen Werken,de,"Kleist, Heinrich von, 1777-1811; Köpke, Rudolf (Ernst Rudolf Anastasius), 1813-1870 [Editor]",Germany -- Politics and government,PT,
50910,50984,Text,2016-01-20,Die Macht der Drei: Ein Roman aus dem Jahre 1955,de,"Dominik, Hans, 1872-1945",Science fiction,PT,
50977,51051,Text,2016-01-27,Die Tänzerin Barberina: Roman aus der Zeit Friedrich des Grossen,de,"Paul, Adolf, 1863-1943","Frederick II, King of Prussia, 1712-1786 -- Fiction; Campanini, Barberina, 1721-1799 -- Fiction",PT,
51045,51119,Text,2016-02-03,Die weltgeschichtliche Bedeutung des deutschen Geistes,de,"Eucken, Rudolf, 1846-1926; Jäckh, Ernst, 1875-1959 [Editor]",Germany -- Civilization,DD,
51073,51147,Text,2016-02-08,"Unser Familien-Arzt
Allöopathische, Homöopathische, Hydropathische, Eclectische und Kräuter-Heilmethode",de,"Stout, H. R. (Henry Rice), 1843-","Medicine, Popular; Alternative medicine",RC,
51077,51151,Text,2016-02-08,"Das Nest der Zaunkönige
Erzählung aus dem Anfang des 11. Jahrhunderts",de,"Freytag, Gustav, 1816-1895",Germany -- Social life and customs -- Fiction,PT,
51134,51208,Text,2016-02-13,"Gedanken über Religion
Die religiöse Entwicklung eines Naturforschers vom Atheismus zum Christentum.",de,"Romanes, George John, 1848-1894; Dennert, Eberhard, 1861-1942 [Translator]",Religion and science,BL,
51147,51221,Text,2016-02-14,Geschlecht und Charakter: Eine prinzipielle Untersuchung,de,"Weininger, Otto, 1880-1903",Character; Sex; Sexual ethics; Sex (Psychology),HQ,
51149,51223,Text,2016-02-15,Deutsche Landschaften,de,"Dürer, Albrecht, 1471-1528; Goetz, Oswald, 1896-1960 [Commentator]","Watercolor painting, German; Landscape painting, German",ND,
51156,51230,Text,2016-02-16,Ratsmädel- und Altweimarische Geschichten,de,"Böhlau, Helene, 1859-1940",German fiction,PT,
51180,51254,Text,2016-02-20,Norby: Eine dramatische Dichtung,de,"Bonsels, Waldemar, 1881?-1952",German drama -- 20th century,PT,
51186,51260,Text,2016-02-22,"Anzeiger des Germanischen Nationalmuseums, Jahrgang 1901",de,Various,Germany -- History,DD,
51202,51276,Text,2016-02-21,"Erzgebirgs-Kammwegführer
Tetschen (Schneeberg) - Erzgebirge - Asch (Hainberg). Mit einer Karte des Kammweges",de,"Brechensbauer, Josef, 1867-1945; Prasse, E. A.",Erzgebirge (Czech Republic and Germany) -- Guidebooks,DB; DD,
51215,51289,Text,2016-02-23,"Bibliotheca Gynaecologica et Obstetricia, oder, Verzeichniss aller auf dem Gebiete der Gynaekologie und Geburtshülfe in den letzten 20 jahren 1847-1866
Im deutschen Buchhandel erschienenen Bücher und Zeitschriften: Ein bibliographisches Handbüchlein für Aerzte und Buchhändler",de,"Büchting, Adolph [Editor]",Obstetrics -- Bibliography; Gynecology -- Bibliography,RG; Z,
51229,51303,Text,2016-02-26,Seefahrt ist not!,de,"Fock, Gorch, 1880-1916",Germany. Kriegsmarine -- Fiction; Fishers -- Germany -- Fiction,PT,
51259,51333,Text,2016-02-29,Herr Wenzel auf Rehberg und sein Knecht Kaspar Dinckel,de,"Salten, Felix, 1869-1945",Austrian fiction,PT,
51275,51349,Text,2016-03-03,"Sicherer Wegweiser zu einer guten und gesunden Wohnung
Zwei Preisschriften",de,"Balmer, Johann Jakob, 1825-1898; Meyer-Merian, Theodor, 1818-1867",Housing and health,HV,
51285,51359,Text,2016-03-05,"Sämmtliche Werke 8: Vermischte Schriften und Aufsätze
Nicolai's Leben und sonderbare Meinungen / Deducirter Plan einer zu Berlin zu errichtenden höheren Lehranstalt / Beweis der Unrechtmässigkeit des Büchernachdrucks und andere Aufsätze / Recensionen / Poesien und metrische Uebersetzungen",de,"Fichte, Johann Gottlieb, 1762-1814; Fichte, Immanuel Hermann, 1796-1879 [Editor]",Philosophy,B,
51286,51360,Text,2016-03-05,Französische Lyrik alter und neuer Zeit in deutschen Versen,de,"Jaffé, Joseph [Translator]",French poetry -- Translations into German,PQ,
51303,51377,Text,2016-03-06,"Gampe's Erzgebirge mit Einschluss der böhmischen Bäder Teplitz, Karlsbad, Franzensbad und Marienbad, des Voigtlandes und des Granulitgebietes an den unteren Mulden. Ein Reisehandbuch",de,"Gampe, Theodor, 1845-1897",Erzgebirge (Czech Republic and Germany) -- Guidebooks,DB; DD,
51304,51378,Text,2016-03-06,Geschichte von England seit der Thronbesteigung Jakob's des Zweiten. Siebenter Band: enthaltend Kapitel 13 und 14.,de,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859","Great Britain -- History -- James II, 1685-1688; Great Britain -- History -- William and Mary, 1689-1702",DA,
51312,51386,Text,2016-03-07,Auf silbernen Gefilden: Ein Mond-Roman,de,"Zulawski, Jerzy, 1874-1915; Lodygowski, Kasimir [Translator]",Science fiction; Space flight to the moon -- Fiction; Polish fiction -- Translations into German,PG,
51315,51389,Text,2016-03-07,"The German Classics from the Fourth to the Nineteenth Century, Vol. 1 (of 2)",de,"Müller, F. Max (Friedrich Max), 1823-1900; Scherer, Wilhelm, 1841-1886 [Contributor]; Lichtenstein, Franz, 1852-1884 [Editor]","German literature; German literature -- Old High German, 750-1050; German literature -- Middle High German, 1050-1500",PT,
51356,51430,Text,2016-03-13,"Wahn und Ueberzeugung
Reise des Kupferschmiede-Meisters Friedrich Höhne in Weimar über Bremen nach Nordamerika und Texas in den Jahren 1839, 1840 und 1841.",de,"Höhne, F. (Friedrich)",United States -- Description and travel; Texas -- Description and travel,F590.3,
51393,51467,Text,2016-03-15,Harbaugh's Harfe: Gedichte in Pennsylvanisch-Deutscher Mundart,de,"Harbaugh, Henry, 1817-1867; Bausman, Benjamin, 1824-1909 [Editor]",Pennsylvania German dialect -- Texts; Pennsylvania Dutch -- Poetry,PF,
51400,51474,Text,2016-03-16,Der Tabak: Studien über seine Kultur und Biologie,de,"Koning, C. J. (Cornelis Johan), 1863-",Tobacco,SB,
51402,51476,Text,2016-03-16,Der Golem,de,"Meyrink, Gustav, 1868-1932","Paranormal fiction; Fantasy fiction, German -- Translations into English; Golem -- Fiction",PT,
51443,51517,Text,2016-03-21,Der letzte Hansbur: Ein Bauernroman aus der Lüneburger Heide,de,"Löns, Hermann, 1866-1914",German fiction,PT,
51461,51535,Text,2016-03-23,Gedancken von Schertzen,de,"Meier, Georg Friedrich, 1718-1777",Wit and humor -- History and criticism,PN,
51484,51558,Text,2016-03-25,Die Entwicklung des gutsherrlich-bäuerlichen Verhältnisses in Galizien (1772-1848),de,"Von Mises, Ludwig, 1881-1973",Agricultural laborers -- Galicia (Poland and Ukraine); Land tenure -- Galicia (Poland and Ukraine),HB,
51493,51567,Text,2016-03-26,Die Geschichte der Dampfmaschine bis James Watt,de,"Geitel, Max, 1853-1926",Steam-engines -- History,TJ,
51508,51582,Text,2016-03-28,Die Sternbuben in der Großstadt: Eine heitere Geschichte,de,"Siebe, Josephine, 1870-1941; Kutzer, Ernst, 1880-1965 [Illustrator]",Boys -- Juvenile fiction; City and town life -- Juvenile fiction,PZ,
51512,51586,Text,2016-03-28,"Welt- und Lebenanschauungen; hervorgegangen aus Religion, Philosophie und Naturerkenntnis",de,"Weinstein, Max B. (Max Bernhard), 1852-1918",Religion -- History; Philosophy of nature; Ontology; Philosophy -- History,B,
51564,51638,Text,2016-04-02,"Die Akkumulatoren: ihre Theorie, Herstellung, Behandlung und Verwendung.",de,"Bermbach, Willibald, 1860-",Storage batteries; Electric batteries,TK,
51620,51694,Text,2016-04-08,"Der Vampyr, oder: Die Todtenbraut. Erster Theil.
Ein Roman nach neugriechischen Volkssagen",de,"Hildebrand, Theodor, 1794-1859","Vampires -- Fiction; Horror tales, German",PT,
51621,51695,Text,2016-04-08,"Der Vampyr, oder: Die Todtenbraut. Zweiter Theil.
Ein Roman nach neugriechischen Volkssagen",de,"Hildebrand, Theodor, 1794-1859","Vampires -- Fiction; Horror tales, German",PT,
51631,51705,Text,2016-04-09,Die Komposition des Buches Jes. c. 28-33.,de,"Brückner, Martin, 1868-","Thesis (Ph. D.); Bible. Isaiah, XXVIII-XXXIII -- Criticism, interpretation, etc.",BS,
51648,51722,Text,2016-04-10,Die alte Krone: Ein Roman aus dem Spreewald,de,"Keller, Paul, 1873-1932",German fiction -- 20th century,PT,
51753,51827,Text,2016-04-22,Die Moral des Hotels: Tischgespräche,de,"Vehling, Paul, 1882-",Table service; Hotels,TX,
51761,51835,Text,2016-04-22,"Die naturwissenschaftlichen Grundlagen der Poesie.
Prolegomena einer realistischen Aesthetik",de,"Bölsche, Wilhelm, 1861-1939",Realism in literature,PN,
51777,51851,Text,2016-04-24,Modernste Kriegswaffen - alte Erfindungen,de,"Feldhaus, Franz M. (Franz Maria), 1874-1959?",Military art and science -- History,U,
51797,51871,Text,2016-04-26,Das Paradies: Geschichten und Betrachtungen,de,"Jammes, Francis, 1868-1938; Rheinhardt, Emil Alphons, 1889-1945 [Translator]",French fiction -- Translations into German,PQ,
51827,51901,Text,2016-04-30,"Novellen
Hausgenossen. — Und Doch! — Der tolle Junker. — Finderlohn. — Glück muß man haben!",de,"Arnold, Hans, 1850-1927","Short stories, German; German fiction -- 19th century",PT,
51855,51929,Text,2016-05-01,"Die Protozoen als Krankheitserreger des Menschen und der Hausthiere
Für Ärzte, Thierärzte und Zoologen",de,"Schneidemühl, Georg, 1853-1928",Medical protozoology,QR,
51856,51930,Text,2016-05-01,"Satyrische Abhandlung von den Krankheiten der Frauenspersonen, welche sie sich durch ihren Putz und Anzug zuziehen",de,"Reinhard, Christian Tobias Ephraim, 1719-1792",Women's clothing; Women -- Diseases -- Early works to 1800,RC,
51938,52012,Text,2016-05-06,"Shakespeare (Volume 1 of 2)
Dargestellt im Vorträgen",de,"Landauer, Gustav, 1870-1919; Buber, Martin, 1878-1965 [Editor]","Shakespeare, William, 1564-1616 -- Criticism and interpretation",PR,
51939,52013,Text,2016-05-06,"Shakespeare (Volume 2 of 2)
Dargestellt im Vorträgen",de,"Landauer, Gustav, 1870-1919; Buber, Martin, 1878-1965 [Editor]","Shakespeare, William, 1564-1616 -- Criticism and interpretation",PR,
51941,52015,Text,2016-05-07,Der ewige Buddho: Ein Tempelschriftwerk in vier Unterweisungen,de,"Ziegler, Leopold, 1881-1958",Buddhism,B,
51942,52016,Text,2016-05-07,Ein Tag; Ivar Bye: Zwei Erzählungen,de,"Bjørnson, Bjørnstjerne, 1832-1910; Borch, M. von (Marie), 1853-1895 [Translator]; Klett, Gertrud Ingeborg, 1871-1917 [Translator]",Norwegian fiction -- Translations into German,PT,
52009,52083,Text,2016-05-16,Gesammelte Schulhumoresken,de,"Eckstein, Ernst, 1845-1900","German wit and humor; Short stories, German; German fiction",PT,
52018,52092,Text,2016-05-17,Der zerstörte Tasso: Ausgewählte Gedichte,de,"Bruckner, Ferdinand, 1891-1958",Poetry,PT,
52043,52117,Text,2016-05-21,Der Kollektivismus und die soziale Monarchie,de,"Neupauer, Josef von, 1810?-1902",Monarchy; Collectivism,HX,
52044,52118,Text,2016-05-21,Der Wanderer zwischen den Welten: Ein Kriegserlebnis,de,"Flex, Walter, 1887-1917","Autobiographical fiction; World War, 1914-1918 -- Fiction",PT,
52070,52144,Text,2016-05-23,Kreuzwege,de,"Čapek, Karel, 1890-1938; Pick, Otto, 1887-1940 [Translator]","Czech fiction -- Translations into German; Short stories, Czech -- Translations into German",PG,
